"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Back","7 Sep 2022, 11:33","7 Sep 2022, 13:00","","Triceps Pushdown",,"",1,"normal",32.5,10,,,
"Back","7 Sep 2022, 11:33","7 Sep 2022, 13:00","","Triceps Pushdown",,"",2,"normal",37.5,10,,,
"Back","7 Sep 2022, 11:33","7 Sep 2022, 13:00","","Triceps Pushdown",,"",3,"normal",47.5,7,,,
"Back","7 Sep 2022, 11:33","7 Sep 2022, 13:00","","Triceps Pushdown",,"",4,"normal",42.5,7,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Treadmill",,"",0,"normal",,,0.82,300,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Treadmill",,"",1,"normal",,,0.21,120,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Plank",,"",0,"normal",,,,210,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Plank",,"",1,"normal",,,,90,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Sit Up",,"",0,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Sit Up",,"",1,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Sit Up",,"",2,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Sit Up",,"",3,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Sit Up",,"",4,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Elbow to Knee",,"",0,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Elbow to Knee",,"",1,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Lying Leg Raise",,"",0,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Lying Leg Raise",,"",1,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Lying Leg Raise",,"",2,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Lying Leg Raise",,"",3,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Reverse Crunch",,"",0,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Reverse Crunch",,"",1,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Reverse Crunch",,"",2,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Reverse Crunch",,"",3,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Plank Pushup",,"",0,"normal",,20,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Hanging Leg Raise",,"",0,"normal",,10,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Hanging Leg Raise",,"",1,"normal",,10,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Hanging Leg Raise",,"",2,"normal",,10,,,
"Core and machines","6 Sep 2022, 10:38","6 Sep 2022, 11:34","","Hanging Leg Raise",,"",3,"normal",,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Treadmill",,"",0,"normal",,,1.6,340,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Treadmill",,"",1,"normal",,,0.21,120,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Plank",,"",0,"normal",,,,210,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Sit Up",,"",0,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Sit Up",,"",1,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Lying Leg Raise",,"",0,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Lying Leg Raise",,"",1,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Reverse Crunch",,"",0,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Reverse Crunch",,"",1,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Elbow to Knee",,"",0,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Elbow to Knee",,"",1,"normal",,20,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,8,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Incline Bench Press (Dumbbell)",,"",3,"normal",30,9,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Incline Bench Press (Dumbbell)",,"",4,"failure",30,7,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Concentration Curl",,"",0,"normal",12.5,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Concentration Curl",,"",1,"normal",12.5,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Concentration Curl",,"",2,"normal",12.5,9,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Concentration Curl",,"",3,"normal",12.5,9,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",0,"normal",30,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",1,"normal",30,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",2,"normal",30,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",3,"normal",30,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",4,"normal",30,8,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",5,"normal",30,8,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",6,"failure",30,9,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bench Press (Dumbbell)",,"",7,"dropset",25,9,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bicep Curl (Dumbbell)",,"",0,"normal",25,10,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bicep Curl (Dumbbell)",,"",1,"normal",25,9,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bicep Curl (Dumbbell)",,"",2,"normal",25,4,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bicep Curl (Dumbbell)",,"",3,"normal",20,5,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bicep Curl (Dumbbell)",,"",4,"normal",12.5,3,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Bicep Curl (Dumbbell)",,"",5,"normal",12.5,2,,,
"Uper Body","5 Sep 2022, 17:11","5 Sep 2022, 18:29","","Lateral Raise (Dumbbell)",,"",0,"normal",7.5,5,,,
